Tanggal;Provinsi;Gejala Positif;Total
2021-05-29;KEPULAUAN BANGKA BELITUNG;Sesak nafas;896
2021-05-31;KEPULAUAN BANGKA BELITUNG;Sesak nafas;915
2021-06-02;KEPULAUAN BANGKA BELITUNG;Sesak nafas;924
2021-06-10;KEPULAUAN BANGKA BELITUNG;Sesak nafas;975
2021-06-12;KEPULAUAN BANGKA BELITUNG;Sesak nafas;983
2021-06-13;KEPULAUAN BANGKA BELITUNG;Sesak nafas;985
2021-03-24;KEPULAUAN RIAU;Sesak nafas;452
2021-03-28;KEPULAUAN RIAU;Sesak nafas;457
2021-04-07;KEPULAUAN RIAU;Sesak nafas;471
2021-04-12;KEPULAUAN RIAU;Sesak nafas;479
2021-04-15;KEPULAUAN RIAU;Sesak nafas;492
2021-04-16;KEPULAUAN RIAU;Sesak nafas;496
2021-04-17;KEPULAUAN RIAU;Sesak nafas;499
2021-04-18;KEPULAUAN RIAU;Sesak nafas;504
2021-04-19;KEPULAUAN RIAU;Sesak nafas;505
2021-04-20;KEPULAUAN RIAU;Sesak nafas;509
2021-04-21;KEPULAUAN RIAU;Sesak nafas;512
2021-04-22;KEPULAUAN RIAU;Sesak nafas;516
2021-04-23;KEPULAUAN RIAU;Sesak nafas;519
2021-04-24;KEPULAUAN RIAU;Sesak nafas;524
2021-04-25;KEPULAUAN RIAU;Sesak nafas;531
2021-04-26;KEPULAUAN RIAU;Sesak nafas;538
2021-04-27;KEPULAUAN RIAU;Sesak nafas;542
2021-04-30;KEPULAUAN RIAU;Sesak nafas;559
2021-05-01;KEPULAUAN RIAU;Sesak nafas;568
2021-05-02;KEPULAUAN RIAU;Sesak nafas;575
2021-05-04;KEPULAUAN RIAU;Sesak nafas;589
2021-05-06;KEPULAUAN RIAU;Sesak nafas;607
2021-05-08;KEPULAUAN RIAU;Sesak nafas;617
2021-05-10;KEPULAUAN RIAU;Sesak nafas;627
2021-05-13;KEPULAUAN RIAU;Sesak nafas;646
2021-05-14;KEPULAUAN RIAU;Sesak nafas;650
2021-05-16;KEPULAUAN RIAU;Sesak nafas;671
2021-05-19;KEPULAUAN RIAU;Sesak nafas;691
2021-05-25;KEPULAUAN RIAU;Sesak nafas;755
2021-05-26;KEPULAUAN RIAU;Sesak nafas;764
2021-05-29;KEPULAUAN RIAU;Sesak nafas;819
2021-05-31;KEPULAUAN RIAU;Sesak nafas;841
2021-06-02;KEPULAUAN RIAU;Sesak nafas;870
2021-06-10;KEPULAUAN RIAU;Sesak nafas;978
2021-06-12;KEPULAUAN RIAU;Sesak nafas;1007
2021-06-13;KEPULAUAN RIAU;Sesak nafas;1017
2021-03-24;LAMPUNG;Sesak nafas;685
2021-03-28;LAMPUNG;Sesak nafas;694
2021-04-07;LAMPUNG;Sesak nafas;716
2021-04-12;LAMPUNG;Sesak nafas;729
2021-04-15;LAMPUNG;Sesak nafas;738
2021-04-16;LAMPUNG;Sesak nafas;742
2021-04-17;LAMPUNG;Sesak nafas;745
2021-04-18;LAMPUNG;Sesak nafas;749
2021-04-19;LAMPUNG;Sesak nafas;754
2021-04-20;LAMPUNG;Sesak nafas;759
2021-04-21;LAMPUNG;Sesak nafas;764
2021-04-22;LAMPUNG;Sesak nafas;767
2021-04-23;LAMPUNG;Sesak nafas;771
2021-04-24;LAMPUNG;Sesak nafas;774
2021-04-25;LAMPUNG;Sesak nafas;778
2021-04-26;LAMPUNG;Sesak nafas;782
2021-04-27;LAMPUNG;Sesak nafas;785
2021-04-30;LAMPUNG;Sesak nafas;799
2021-05-01;LAMPUNG;Sesak nafas;802
2021-05-02;LAMPUNG;Sesak nafas;806
2021-05-04;LAMPUNG;Sesak nafas;813
2021-05-06;LAMPUNG;Sesak nafas;820
2021-05-08;LAMPUNG;Sesak nafas;827
2021-05-10;LAMPUNG;Sesak nafas;832
2021-05-13;LAMPUNG;Sesak nafas;843
2021-05-14;LAMPUNG;Sesak nafas;844
2021-05-16;LAMPUNG;Sesak nafas;850
2021-05-19;LAMPUNG;Sesak nafas;859
2021-05-25;LAMPUNG;Sesak nafas;885
2021-05-26;LAMPUNG;Sesak nafas;889
2021-05-29;LAMPUNG;Sesak nafas;900
2021-05-31;LAMPUNG;Sesak nafas;910
2021-06-02;LAMPUNG;Sesak nafas;919
2021-06-10;LAMPUNG;Sesak nafas;958
2021-06-12;LAMPUNG;Sesak nafas;968
2021-06-13;LAMPUNG;Sesak nafas;973
2021-03-24;MALUKU;Sesak nafas;364
2021-03-28;MALUKU;Sesak nafas;367
2021-04-07;MALUKU;Sesak nafas;370
2021-04-12;MALUKU;Sesak nafas;372
2021-04-15;MALUKU;Sesak nafas;373
2021-04-16;MALUKU;Sesak nafas;373
2021-04-17;MALUKU;Sesak nafas;374
2021-04-18;MALUKU;Sesak nafas;374
2021-04-19;MALUKU;Sesak nafas;374
2021-04-20;MALUKU;Sesak nafas;374
2021-04-21;MALUKU;Sesak nafas;375
2021-04-22;MALUKU;Sesak nafas;375
2021-04-23;MALUKU;Sesak nafas;375
2021-04-24;MALUKU;Sesak nafas;375
2021-04-25;MALUKU;Sesak nafas;376
2021-04-26;MALUKU;Sesak nafas;376
2021-04-27;MALUKU;Sesak nafas;376
2021-04-30;MALUKU;Sesak nafas;377
2021-05-01;MALUKU;Sesak nafas;377
2021-05-02;MALUKU;Sesak nafas;377
2021-05-04;MALUKU;Sesak nafas;377
2021-05-06;MALUKU;Sesak nafas;379
2021-05-08;MALUKU;Sesak nafas;380
2021-05-10;MALUKU;Sesak nafas;380
2021-05-13;MALUKU;Sesak nafas;380
2021-05-14;MALUKU;Sesak nafas;381
2021-05-16;MALUKU;Sesak nafas;382
2021-05-19;MALUKU;Sesak nafas;383
2021-05-25;MALUKU;Sesak nafas;386
2021-05-26;MALUKU;Sesak nafas;386
2021-05-29;MALUKU;Sesak nafas;387
2021-05-31;MALUKU;Sesak nafas;387
2021-06-02;MALUKU;Sesak nafas;387
2021-06-10;MALUKU;Sesak nafas;391
2021-06-12;MALUKU;Sesak nafas;393
2021-06-13;MALUKU;Sesak nafas;394
2021-03-24;MALUKU UTARA;Sesak nafas;214
2021-03-28;MALUKU UTARA;Sesak nafas;215
2021-04-07;MALUKU UTARA;Sesak nafas;218
2021-04-12;MALUKU UTARA;Sesak nafas;218
2021-04-15;MALUKU UTARA;Sesak nafas;218
2021-04-16;MALUKU UTARA;Sesak nafas;219
2021-04-17;MALUKU UTARA;Sesak nafas;219
2021-04-18;MALUKU UTARA;Sesak nafas;219
2021-04-19;MALUKU UTARA;Sesak nafas;219
2021-04-20;MALUKU UTARA;Sesak nafas;219
2021-04-21;MALUKU UTARA;Sesak nafas;220
2021-04-22;MALUKU UTARA;Sesak nafas;220
2021-04-23;MALUKU UTARA;Sesak nafas;220
2021-04-24;MALUKU UTARA;Sesak nafas;220
2021-04-25;MALUKU UTARA;Sesak nafas;221
2021-04-26;MALUKU UTARA;Sesak nafas;221
2021-04-27;MALUKU UTARA;Sesak nafas;221
2021-04-30;MALUKU UTARA;Sesak nafas;221
2021-05-01;MALUKU UTARA;Sesak nafas;221
2021-05-02;MALUKU UTARA;Sesak nafas;221
2021-05-04;MALUKU UTARA;Sesak nafas;221
2021-05-06;MALUKU UTARA;Sesak nafas;222
2021-05-08;MALUKU UTARA;Sesak nafas;222
2021-05-10;MALUKU UTARA;Sesak nafas;222
2021-05-13;MALUKU UTARA;Sesak nafas;222
2021-05-14;MALUKU UTARA;Sesak nafas;222
2021-05-16;MALUKU UTARA;Sesak nafas;222
2021-05-19;MALUKU UTARA;Sesak nafas;223
2021-05-25;MALUKU UTARA;Sesak nafas;224
2021-05-26;MALUKU UTARA;Sesak nafas;225
2021-05-29;MALUKU UTARA;Sesak nafas;225
2021-05-31;MALUKU UTARA;Sesak nafas;226
2021-06-02;MALUKU UTARA;Sesak nafas;226
2021-06-10;MALUKU UTARA;Sesak nafas;229
2021-06-12;MALUKU UTARA;Sesak nafas;230
2021-06-13;MALUKU UTARA;Sesak nafas;231
2021-03-24;NUSA TENGGARA BARAT;Sesak nafas;468
2021-03-28;NUSA TENGGARA BARAT;Sesak nafas;473
2021-04-07;NUSA TENGGARA BARAT;Sesak nafas;487
2021-04-12;NUSA TENGGARA BARAT;Sesak nafas;493
2021-04-15;NUSA TENGGARA BARAT;Sesak nafas;496
2021-04-16;NUSA TENGGARA BARAT;Sesak nafas;500
2021-04-17;NUSA TENGGARA BARAT;Sesak nafas;502
2021-04-18;NUSA TENGGARA BARAT;Sesak nafas;502
2021-04-19;NUSA TENGGARA BARAT;Sesak nafas;505
2021-04-20;NUSA TENGGARA BARAT;Sesak nafas;506
2021-04-21;NUSA TENGGARA BARAT;Sesak nafas;508
2021-04-22;NUSA TENGGARA BARAT;Sesak nafas;509
2021-04-23;NUSA TENGGARA BARAT;Sesak nafas;509
2021-04-24;NUSA TENGGARA BARAT;Sesak nafas;509
2021-04-25;NUSA TENGGARA BARAT;Sesak nafas;509
2021-04-26;NUSA TENGGARA BARAT;Sesak nafas;512
2021-04-27;NUSA TENGGARA BARAT;Sesak nafas;515
2021-04-30;NUSA TENGGARA BARAT;Sesak nafas;522
2021-05-01;NUSA TENGGARA BARAT;Sesak nafas;523
2021-05-02;NUSA TENGGARA BARAT;Sesak nafas;524
2021-05-04;NUSA TENGGARA BARAT;Sesak nafas;532
2021-05-06;NUSA TENGGARA BARAT;Sesak nafas;535
2021-05-08;NUSA TENGGARA BARAT;Sesak nafas;537
2021-05-10;NUSA TENGGARA BARAT;Sesak nafas;539
2021-05-13;NUSA TENGGARA BARAT;Sesak nafas;541
2021-05-14;NUSA TENGGARA BARAT;Sesak nafas;541
2021-05-16;NUSA TENGGARA BARAT;Sesak nafas;543
2021-05-19;NUSA TENGGARA BARAT;Sesak nafas;548
2021-05-25;NUSA TENGGARA BARAT;Sesak nafas;556
2021-05-26;NUSA TENGGARA BARAT;Sesak nafas;557
2021-05-29;NUSA TENGGARA BARAT;Sesak nafas;582
2021-05-31;NUSA TENGGARA BARAT;Sesak nafas;598
2021-06-02;NUSA TENGGARA BARAT;Sesak nafas;608
2021-06-10;NUSA TENGGARA BARAT;Sesak nafas;629
2021-06-12;NUSA TENGGARA BARAT;Sesak nafas;631
2021-06-13;NUSA TENGGARA BARAT;Sesak nafas;631
2021-03-24;NUSA TENGGARA TIMUR;Sesak nafas;601
2021-03-28;NUSA TENGGARA TIMUR;Sesak nafas;609
2021-04-07;NUSA TENGGARA TIMUR;Sesak nafas;634
2021-04-12;NUSA TENGGARA TIMUR;Sesak nafas;642
2021-04-15;NUSA TENGGARA TIMUR;Sesak nafas;653
2021-04-16;NUSA TENGGARA TIMUR;Sesak nafas;660
2021-04-17;NUSA TENGGARA TIMUR;Sesak nafas;661
2021-04-18;NUSA TENGGARA TIMUR;Sesak nafas;661
2021-04-19;NUSA TENGGARA TIMUR;Sesak nafas;663
2021-04-20;NUSA TENGGARA TIMUR;Sesak nafas;675
2021-04-21;NUSA TENGGARA TIMUR;Sesak nafas;689
2021-04-22;NUSA TENGGARA TIMUR;Sesak nafas;695
2021-04-23;NUSA TENGGARA TIMUR;Sesak nafas;697
2021-04-24;NUSA TENGGARA TIMUR;Sesak nafas;699
2021-04-25;NUSA TENGGARA TIMUR;Sesak nafas;700
2021-04-26;NUSA TENGGARA TIMUR;Sesak nafas;704
2021-04-27;NUSA TENGGARA TIMUR;Sesak nafas;710
2021-04-30;NUSA TENGGARA TIMUR;Sesak nafas;718
2021-05-01;NUSA TENGGARA TIMUR;Sesak nafas;719
2021-05-02;NUSA TENGGARA TIMUR;Sesak nafas;732
2021-05-04;NUSA TENGGARA TIMUR;Sesak nafas;738
2021-05-06;NUSA TENGGARA TIMUR;Sesak nafas;754
2021-05-08;NUSA TENGGARA TIMUR;Sesak nafas;763
2021-05-10;NUSA TENGGARA TIMUR;Sesak nafas;768
2021-05-13;NUSA TENGGARA TIMUR;Sesak nafas;775
2021-05-14;NUSA TENGGARA TIMUR;Sesak nafas;779
2021-05-16;NUSA TENGGARA TIMUR;Sesak nafas;779
2021-05-19;NUSA TENGGARA TIMUR;Sesak nafas;785
2021-05-25;NUSA TENGGARA TIMUR;Sesak nafas;794
2021-05-26;NUSA TENGGARA TIMUR;Sesak nafas;795
2021-05-29;NUSA TENGGARA TIMUR;Sesak nafas;804
2021-05-31;NUSA TENGGARA TIMUR;Sesak nafas;813
2021-06-02;NUSA TENGGARA TIMUR;Sesak nafas;816
2021-06-10;NUSA TENGGARA TIMUR;Sesak nafas;852
2021-06-12;NUSA TENGGARA TIMUR;Sesak nafas;855
2021-06-13;NUSA TENGGARA TIMUR;Sesak nafas;858
2021-03-24;PAPUA;Sesak nafas;954
2021-03-28;PAPUA;Sesak nafas;971
2021-04-07;PAPUA;Sesak nafas;989
2021-04-12;PAPUA;Sesak nafas;1003
2021-04-15;PAPUA;Sesak nafas;1006
2021-04-16;PAPUA;Sesak nafas;1009
2021-04-17;PAPUA;Sesak nafas;1009
2021-04-18;PAPUA;Sesak nafas;1010
2021-04-19;PAPUA;Sesak nafas;1011
2021-04-20;PAPUA;Sesak nafas;1012
2021-04-21;PAPUA;Sesak nafas;1013
2021-04-22;PAPUA;Sesak nafas;1014
2021-04-23;PAPUA;Sesak nafas;1014
2021-04-24;PAPUA;Sesak nafas;1014
2021-04-25;PAPUA;Sesak nafas;1015
2021-04-26;PAPUA;Sesak nafas;1015
2021-04-27;PAPUA;Sesak nafas;1015
2021-04-30;PAPUA;Sesak nafas;1018
2021-05-01;PAPUA;Sesak nafas;1018
2021-05-02;PAPUA;Sesak nafas;1018
2021-05-04;PAPUA;Sesak nafas;1018
2021-05-06;PAPUA;Sesak nafas;1020
2021-05-08;PAPUA;Sesak nafas;1021
2021-05-10;PAPUA;Sesak nafas;1021
2021-05-13;PAPUA;Sesak nafas;1022
2021-05-14;PAPUA;Sesak nafas;1022
2021-05-16;PAPUA;Sesak nafas;1022
2021-05-19;PAPUA;Sesak nafas;1022
2021-05-25;PAPUA;Sesak nafas;1023
2021-05-26;PAPUA;Sesak nafas;1023
2021-05-29;PAPUA;Sesak nafas;1023
2021-05-31;PAPUA;Sesak nafas;1023
2021-06-02;PAPUA;Sesak nafas;1023
2021-06-10;PAPUA;Sesak nafas;1027
2021-06-12;PAPUA;Sesak nafas;1030
2021-06-13;PAPUA;Sesak nafas;1030
2021-03-24;PAPUA BARAT;Sesak nafas;407
2021-03-28;PAPUA BARAT;Sesak nafas;413
2021-04-07;PAPUA BARAT;Sesak nafas;423
2021-04-12;PAPUA BARAT;Sesak nafas;427
2021-04-15;PAPUA BARAT;Sesak nafas;432
2021-04-16;PAPUA BARAT;Sesak nafas;434
2021-04-17;PAPUA BARAT;Sesak nafas;435
2021-04-18;PAPUA BARAT;Sesak nafas;436
2021-04-19;PAPUA BARAT;Sesak nafas;436
2021-04-20;PAPUA BARAT;Sesak nafas;437
2021-04-21;PAPUA BARAT;Sesak nafas;438
2021-04-22;PAPUA BARAT;Sesak nafas;439
2021-04-23;PAPUA BARAT;Sesak nafas;440
2021-04-24;PAPUA BARAT;Sesak nafas;441
2021-04-25;PAPUA BARAT;Sesak nafas;442
2021-04-26;PAPUA BARAT;Sesak nafas;442
2021-04-27;PAPUA BARAT;Sesak nafas;444
2021-04-30;PAPUA BARAT;Sesak nafas;447
2021-05-01;PAPUA BARAT;Sesak nafas;449
2021-05-02;PAPUA BARAT;Sesak nafas;449
2021-05-04;PAPUA BARAT;Sesak nafas;450
2021-05-06;PAPUA BARAT;Sesak nafas;452
2021-05-08;PAPUA BARAT;Sesak nafas;454
2021-05-10;PAPUA BARAT;Sesak nafas;455
2021-05-13;PAPUA BARAT;Sesak nafas;457
2021-05-14;PAPUA BARAT;Sesak nafas;457
2021-05-16;PAPUA BARAT;Sesak nafas;458
2021-05-19;PAPUA BARAT;Sesak nafas;459
2021-05-25;PAPUA BARAT;Sesak nafas;463
2021-05-26;PAPUA BARAT;Sesak nafas;463
2021-05-29;PAPUA BARAT;Sesak nafas;465
2021-05-31;PAPUA BARAT;Sesak nafas;466
2021-06-02;PAPUA BARAT;Sesak nafas;467
2021-06-10;PAPUA BARAT;Sesak nafas;471
2021-06-12;PAPUA BARAT;Sesak nafas;473
2021-06-13;PAPUA BARAT;Sesak nafas;473
2021-03-24;RIAU;Sesak nafas;1693
2021-03-28;RIAU;Sesak nafas;1720
2021-04-07;RIAU;Sesak nafas;1800
2021-04-12;RIAU;Sesak nafas;1857
2021-04-15;RIAU;Sesak nafas;1900
2021-04-16;RIAU;Sesak nafas;1912
2021-04-17;RIAU;Sesak nafas;1928
2021-04-18;RIAU;Sesak nafas;1944
2021-04-19;RIAU;Sesak nafas;1956
2021-04-20;RIAU;Sesak nafas;1976
2021-04-21;RIAU;Sesak nafas;1999
2021-04-22;RIAU;Sesak nafas;2020
2021-04-23;RIAU;Sesak nafas;2044
2021-04-24;RIAU;Sesak nafas;2065
2021-04-25;RIAU;Sesak nafas;2085
2021-04-26;RIAU;Sesak nafas;2116
2021-04-27;RIAU;Sesak nafas;2135
2021-04-30;RIAU;Sesak nafas;2214
2021-05-01;RIAU;Sesak nafas;2233
2021-05-02;RIAU;Sesak nafas;2262
2021-05-04;RIAU;Sesak nafas;2303
2021-05-06;RIAU;Sesak nafas;2358
2021-05-08;RIAU;Sesak nafas;2422
2021-05-10;RIAU;Sesak nafas;2472
2021-05-13;RIAU;Sesak nafas;2553
2021-05-14;RIAU;Sesak nafas;2559
2021-05-16;RIAU;Sesak nafas;2584
2021-05-19;RIAU;Sesak nafas;2635
2021-05-25;RIAU;Sesak nafas;2808
2021-05-26;RIAU;Sesak nafas;2845
2021-05-29;RIAU;Sesak nafas;2944
2021-05-31;RIAU;Sesak nafas;3004
2021-06-02;RIAU;Sesak nafas;3057
2021-06-10;RIAU;Sesak nafas;3232
2021-06-12;RIAU;Sesak nafas;3271
2021-06-13;RIAU;Sesak nafas;3287
2021-03-24;SULAWESI BARAT;Sesak nafas;268
2021-03-28;SULAWESI BARAT;Sesak nafas;268
2021-04-07;SULAWESI BARAT;Sesak nafas;269
2021-04-12;SULAWESI BARAT;Sesak nafas;270
2021-04-15;SULAWESI BARAT;Sesak nafas;270
2021-04-16;SULAWESI BARAT;Sesak nafas;270
2021-04-17;SULAWESI BARAT;Sesak nafas;270
2021-04-18;SULAWESI BARAT;Sesak nafas;270
2021-04-19;SULAWESI BARAT;Sesak nafas;270
2021-04-20;SULAWESI BARAT;Sesak nafas;271
2021-04-21;SULAWESI BARAT;Sesak nafas;271
2021-04-22;SULAWESI BARAT;Sesak nafas;272
2021-04-23;SULAWESI BARAT;Sesak nafas;272
2021-04-24;SULAWESI BARAT;Sesak nafas;272
2021-04-25;SULAWESI BARAT;Sesak nafas;272
2021-04-26;SULAWESI BARAT;Sesak nafas;272
2021-04-27;SULAWESI BARAT;Sesak nafas;272
2021-04-30;SULAWESI BARAT;Sesak nafas;272
2021-05-01;SULAWESI BARAT;Sesak nafas;273
2021-05-02;SULAWESI BARAT;Sesak nafas;274
2021-05-04;SULAWESI BARAT;Sesak nafas;274
2021-05-06;SULAWESI BARAT;Sesak nafas;274
2021-05-08;SULAWESI BARAT;Sesak nafas;274
2021-05-10;SULAWESI BARAT;Sesak nafas;274
2021-05-13;SULAWESI BARAT;Sesak nafas;274
2021-05-14;SULAWESI BARAT;Sesak nafas;274
2021-05-16;SULAWESI BARAT;Sesak nafas;275
2021-05-19;SULAWESI BARAT;Sesak nafas;275
2021-05-25;SULAWESI BARAT;Sesak nafas;275
2021-05-26;SULAWESI BARAT;Sesak nafas;275
2021-05-29;SULAWESI BARAT;Sesak nafas;275
2021-05-31;SULAWESI BARAT;Sesak nafas;275
2021-06-02;SULAWESI BARAT;Sesak nafas;275
2021-06-10;SULAWESI BARAT;Sesak nafas;280
2021-06-12;SULAWESI BARAT;Sesak nafas;281
2021-06-13;SULAWESI BARAT;Sesak nafas;281
2021-03-24;SULAWESI SELATAN;Sesak nafas;2961
2021-03-28;SULAWESI SELATAN;Sesak nafas;2969
2021-04-07;SULAWESI SELATAN;Sesak nafas;3016
2021-04-12;SULAWESI SELATAN;Sesak nafas;3036
2021-04-15;SULAWESI SELATAN;Sesak nafas;3051
2021-04-16;SULAWESI SELATAN;Sesak nafas;3053
2021-04-17;SULAWESI SELATAN;Sesak nafas;3055
2021-04-18;SULAWESI SELATAN;Sesak nafas;3056
2021-04-19;SULAWESI SELATAN;Sesak nafas;3057
2021-04-20;SULAWESI SELATAN;Sesak nafas;3061
2021-04-21;SULAWESI SELATAN;Sesak nafas;3064
2021-04-22;SULAWESI SELATAN;Sesak nafas;3065
2021-04-23;SULAWESI SELATAN;Sesak nafas;3066
2021-04-24;SULAWESI SELATAN;Sesak nafas;3067
2021-04-25;SULAWESI SELATAN;Sesak nafas;3067
2021-04-26;SULAWESI SELATAN;Sesak nafas;3068
2021-04-27;SULAWESI SELATAN;Sesak nafas;3071
2021-04-30;SULAWESI SELATAN;Sesak nafas;3075
2021-05-01;SULAWESI SELATAN;Sesak nafas;3076
2021-05-02;SULAWESI SELATAN;Sesak nafas;3076
2021-05-04;SULAWESI SELATAN;Sesak nafas;3078
2021-05-06;SULAWESI SELATAN;Sesak nafas;3079
2021-05-08;SULAWESI SELATAN;Sesak nafas;3081
2021-05-10;SULAWESI SELATAN;Sesak nafas;3083
2021-05-13;SULAWESI SELATAN;Sesak nafas;3085
2021-05-14;SULAWESI SELATAN;Sesak nafas;3085
2021-05-16;SULAWESI SELATAN;Sesak nafas;3086
2021-05-19;SULAWESI SELATAN;Sesak nafas;3090
2021-05-25;SULAWESI SELATAN;Sesak nafas;3101
2021-05-26;SULAWESI SELATAN;Sesak nafas;3101
2021-05-29;SULAWESI SELATAN;Sesak nafas;3105
2021-05-31;SULAWESI SELATAN;Sesak nafas;3109
2021-06-02;SULAWESI SELATAN;Sesak nafas;3111
2021-06-10;SULAWESI SELATAN;Sesak nafas;3129
2021-06-12;SULAWESI SELATAN;Sesak nafas;3133
2021-06-13;SULAWESI SELATAN;Sesak nafas;3134
2021-03-24;SULAWESI TENGAH;Sesak nafas;551
2021-03-28;SULAWESI TENGAH;Sesak nafas;555
2021-04-07;SULAWESI TENGAH;Sesak nafas;571
2021-04-12;SULAWESI TENGAH;Sesak nafas;579
2021-04-15;SULAWESI TENGAH;Sesak nafas;586
2021-04-16;SULAWESI TENGAH;Sesak nafas;587
2021-04-17;SULAWESI TENGAH;Sesak nafas;591
2021-04-18;SULAWESI TENGAH;Sesak nafas;591
2021-04-19;SULAWESI TENGAH;Sesak nafas;595
2021-04-20;SULAWESI TENGAH;Sesak nafas;596
2021-04-21;SULAWESI TENGAH;Sesak nafas;597
2021-04-22;SULAWESI TENGAH;Sesak nafas;598
2021-04-23;SULAWESI TENGAH;Sesak nafas;600
2021-04-24;SULAWESI TENGAH;Sesak nafas;602
2021-04-25;SULAWESI TENGAH;Sesak nafas;602
2021-04-26;SULAWESI TENGAH;Sesak nafas;604
2021-04-27;SULAWESI TENGAH;Sesak nafas;606
2021-04-30;SULAWESI TENGAH;Sesak nafas;614
2021-05-01;SULAWESI TENGAH;Sesak nafas;615
2021-05-02;SULAWESI TENGAH;Sesak nafas;616
2021-05-04;SULAWESI TENGAH;Sesak nafas;620
2021-05-06;SULAWESI TENGAH;Sesak nafas;624
2021-05-08;SULAWESI TENGAH;Sesak nafas;626
2021-05-10;SULAWESI TENGAH;Sesak nafas;627
2021-05-13;SULAWESI TENGAH;Sesak nafas;633
2021-05-14;SULAWESI TENGAH;Sesak nafas;634
2021-05-16;SULAWESI TENGAH;Sesak nafas;634
2021-05-19;SULAWESI TENGAH;Sesak nafas;636
2021-05-25;SULAWESI TENGAH;Sesak nafas;640
2021-05-26;SULAWESI TENGAH;Sesak nafas;641
2021-05-29;SULAWESI TENGAH;Sesak nafas;644
2021-05-31;SULAWESI TENGAH;Sesak nafas;645
2021-06-02;SULAWESI TENGAH;Sesak nafas;647
2021-06-10;SULAWESI TENGAH;Sesak nafas;653
2021-06-12;SULAWESI TENGAH;Sesak nafas;654
2021-06-13;SULAWESI TENGAH;Sesak nafas;654
2021-03-24;SULAWESI TENGGARA;Sesak nafas;511
2021-03-28;SULAWESI TENGGARA;Sesak nafas;512
2021-04-07;SULAWESI TENGGARA;Sesak nafas;515
2021-04-12;SULAWESI TENGGARA;Sesak nafas;516
2021-04-15;SULAWESI TENGGARA;Sesak nafas;516
2021-04-16;SULAWESI TENGGARA;Sesak nafas;517
2021-04-17;SULAWESI TENGGARA;Sesak nafas;517
2021-04-18;SULAWESI TENGGARA;Sesak nafas;517
2021-04-19;SULAWESI TENGGARA;Sesak nafas;518
2021-04-20;SULAWESI TENGGARA;Sesak nafas;518
2021-04-21;SULAWESI TENGGARA;Sesak nafas;518
2021-04-22;SULAWESI TENGGARA;Sesak nafas;519
2021-04-23;SULAWESI TENGGARA;Sesak nafas;519
2021-04-24;SULAWESI TENGGARA;Sesak nafas;519
2021-04-25;SULAWESI TENGGARA;Sesak nafas;519
2021-04-26;SULAWESI TENGGARA;Sesak nafas;520
2021-04-27;SULAWESI TENGGARA;Sesak nafas;520
2021-04-30;SULAWESI TENGGARA;Sesak nafas;521
2021-05-01;SULAWESI TENGGARA;Sesak nafas;521
2021-05-02;SULAWESI TENGGARA;Sesak nafas;521
2021-05-04;SULAWESI TENGGARA;Sesak nafas;522
2021-05-06;SULAWESI TENGGARA;Sesak nafas;522
2021-05-08;SULAWESI TENGGARA;Sesak nafas;523
2021-05-10;SULAWESI TENGGARA;Sesak nafas;523
2021-05-13;SULAWESI TENGGARA;Sesak nafas;524
2021-05-14;SULAWESI TENGGARA;Sesak nafas;524
2021-05-16;SULAWESI TENGGARA;Sesak nafas;524
2021-05-19;SULAWESI TENGGARA;Sesak nafas;524
2021-05-25;SULAWESI TENGGARA;Sesak nafas;525
2021-05-26;SULAWESI TENGGARA;Sesak nafas;525
2021-05-29;SULAWESI TENGGARA;Sesak nafas;526
2021-05-31;SULAWESI TENGGARA;Sesak nafas;526
2021-06-02;SULAWESI TENGGARA;Sesak nafas;526
2021-06-10;SULAWESI TENGGARA;Sesak nafas;529
2021-06-12;SULAWESI TENGGARA;Sesak nafas;529
2021-06-13;SULAWESI TENGGARA;Sesak nafas;530
2021-03-24;SULAWESI UTARA;Sesak nafas;764
2021-03-28;SULAWESI UTARA;Sesak nafas;768
2021-04-07;SULAWESI UTARA;Sesak nafas;770
2021-04-12;SULAWESI UTARA;Sesak nafas;772
2021-04-15;SULAWESI UTARA;Sesak nafas;774
2021-04-16;SULAWESI UTARA;Sesak nafas;774
2021-04-17;SULAWESI UTARA;Sesak nafas;774
2021-04-18;SULAWESI UTARA;Sesak nafas;774
2021-04-19;SULAWESI UTARA;Sesak nafas;775
2021-04-20;SULAWESI UTARA;Sesak nafas;775
2021-04-21;SULAWESI UTARA;Sesak nafas;775
2021-04-22;SULAWESI UTARA;Sesak nafas;776
2021-04-23;SULAWESI UTARA;Sesak nafas;779
2021-04-24;SULAWESI UTARA;Sesak nafas;779
2021-04-25;SULAWESI UTARA;Sesak nafas;782
2021-04-26;SULAWESI UTARA;Sesak nafas;782
2021-04-27;SULAWESI UTARA;Sesak nafas;782
2021-04-30;SULAWESI UTARA;Sesak nafas;783
2021-05-01;SULAWESI UTARA;Sesak nafas;783
2021-05-02;SULAWESI UTARA;Sesak nafas;783
2021-05-04;SULAWESI UTARA;Sesak nafas;783
2021-05-06;SULAWESI UTARA;Sesak nafas;783
2021-05-08;SULAWESI UTARA;Sesak nafas;784
2021-05-10;SULAWESI UTARA;Sesak nafas;784
2021-05-13;SULAWESI UTARA;Sesak nafas;786
2021-05-14;SULAWESI UTARA;Sesak nafas;786
2021-05-16;SULAWESI UTARA;Sesak nafas;786
